employee_id,employee_name,hire_date,branch_id,coach,target_ratio,rate,status,termination_date,termination_reason,employee_type,labour_category,partner
10229,Nicholas Montgomery,2020-10-01,1-60,Mark Schwartz,75,290,Active,,,Permanent - Salary,Engineering & Technical,0
10230,George Salazar,2020-11-01,1-60,Renee Collins,20,250,Active,,,Permanent - Salary,Project Management & Consulting,0
10231,Curtis Mitchell,2020-12-01,1-60,Rodney Owen,80,305,Active,,,Permanent - Salary,Landscape Architecture,0
10232,Jeffrey Villa,2022-02-01,1-70,Dr. Luis Butler,80,265,Active,,,Permanent - Salary,Engineering & Technical,0
10233,Michelle Nichols,2021-01-01,1-60,Frank Patterson,80,290,Active,,,Permanent - Salary,Engineering & Technical,0
10234,Stephen Rivera,2021-04-01,1-60,Melissa Hood,75,420,Active,,,Permanent - Salary,Engineering & Technical,0
10235,Christopher Jackson,2022-02-01,1-00,Tanya Weaver,0,240,Active,,,Permanent - Salary,Administration Finance & HR,0
10236,Olivia Stephens,2021-05-01,1-70,Jacob Wilson,85,280,Active,,,Permanent - Salary,Project Management & Consulting,0
10237,Bill Jones,2021-05-01,1-65,Monica Alexander,90,315,Active,,,Permanent - Salary,Engineering & Technical,0
10238,Jo Collins,2021-05-01,1-65,Bonnie Lowe,90,290,Active,,,Permanent - Salary,Engineering & Technical,0
10239,Stephanie Harris,2021-06-01,1-70,Maurice Smith,85,285,Active,,,Permanent - Salary,Engineering & Technical,0
10240,Scott Howard,2021-06-01,1-00,Amanda Flores,0,420,Active,,,Permanent - Salary,Administration Finance & HR,0
10241,William Burke,2021-06-01,1-60,Darren Lewis,80,360,Active,,,Permanent - Salary,Engineering & Technical,0
10242,Kimberly Calhoun,2021-07-01,1-70,Trevor Everett,85,330,Active,,,Permanent - Salary,Engineering & Technical,0
10243,Mary Henderson,2021-07-01,1-70,Maurice Smith,85,265,Active,,,Permanent - Salary,Engineering & Technical,0
10244,Jay Gonzalez,2021-08-01,1-65,Robert Leonard Jr.,10,215,Active,,,Permanent - Salary,Project Management & Consulting,0
10245,Brooke Ortiz,2022-05-01,1-60,Colleen Thomas,85,295,Active,,,Permanent - Salary,Engineering & Technical,0
10246,Matthew Martin,2021-09-01,1-60,Jamie Williams,90,275,Active,,,Permanent - Salary,Engineering & Technical,0
10247,Amanda Shah,2021-10-01,1-60,Monica Alexander,85,250,Active,,,Permanent - Salary,Project Management & Consulting,0
10248,Ethan Dixon,2021-10-01,1-80,Richard Hogan,80,215,Active,,,Permanent - Salary,Project Management & Consulting,0
10249,Michael Luna,2021-11-01,1-00,Fernando Hernandez,0,345,Active,,,Permanent - Salary,Communications IT & Design,0
10250,Christopher Morris,2021-11-01,1-60,Christine Day,0,245,Active,,,Permanent - Salary,Communications IT & Design,0
10251,Alicia Sherman,2021-11-01,1-70,Frank Adams,85,240,Active,,,Permanent - Salary,Engineering & Technical,0
10252,Christine Rubio,2021-11-01,1-70,Mrs. Sara Li,40,230,Active,,,Permanent - Salary,Project Management & Consulting,0
10253,Erika Rivera,2021-11-01,1-60,Devin Cervantes,90,290,Active,,,Permanent - Salary,Engineering & Technical,0
10254,Mrs. Tammy Koch,2021-11-01,1-60,Kristen Watson,80,270,Active,,,Permanent - Salary,Planning,0
10255,Adam Hubbard II,2022-01-01,1-15,Sydney Williams,80,205,Active,,,Permanent - Salary,Engineering & Technical,0
10256,Manuel Rodriguez,2022-01-01,1-80,Martin Brown,85,245,Active,,,Permanent - Salary,Engineering & Technical,0
10257,Lindsay Davis,2022-05-01,1-70,Morgan Boone,90,235,Active,,,Permanent - Salary,Engineering & Technical,0
10258,Julie Miller,2022-01-01,1-60,Darren Lewis,90,295,Active,,,Permanent - Salary,Engineering & Technical,0
10259,Gregory Cohen,2022-01-01,1-60,Sean Watkins,80,265,Active,,,Permanent - Salary,Landscape Architecture,0
10260,Joseph Hall,2022-02-01,1-70,Trevor Everett,75,370,Active,,,Permanent - Salary,Engineering & Technical,0
10261,John Leblanc,2022-03-01,1-70,Sarah Jimenez,0,230,Active,,,Permanent - Salary,Communications IT & Design,0
10262,Denise Wilson,2022-03-01,1-70,Michael Jimenez,90,210,Active,,,Permanent - Salary,Engineering & Technical,0
10263,Joshua Reilly,2022-03-01,1-65,Deborah Mitchell,80,340,Active,,,Permanent - Salary,Engineering & Technical,0
10264,Lori Swanson,2022-04-01,1-65,Robert Leonard Jr.,0,180,Active,,,Permanent - Salary,Administration Finance & HR,0
10265,Lisa Blake,2022-05-01,1-80,Patricia Wyatt,85,255,Active,,,Permanent - Salary,Engineering & Technical,0
10266,Ricardo Mayo,2022-05-01,1-60,Rachael Calhoun,80,265,Active,,,Permanent - Salary,Planning,0
10267,Bonnie Green,2022-04-01,1-60,Jenny Schmitt,80,275,Active,,,Permanent - Salary,Planning,0
10268,Jill Fisher,2022-05-01,1-70,Frank Adams,80,220,Active,,,Permanent - Salary,Engineering & Technical,0
10269,James Holt,2022-05-01,1-60,Heather Miller,80,260,Active,,,Permanent - Salary,Project Management & Consulting,0
10270,Joe Gomez,2022-06-01,1-70,Kimberly Lamb,85,265,Active,,,Permanent - Salary,Planning,0
10271,Ellen Smith,2022-06-01,1-70,Stephanie Herrera,85,275,Active,,,Permanent - Salary,Engineering & Technical,0
10272,Annette Little,2022-06-01,1-65,Leslie Schroeder,90,225,Active,,,Permanent - Salary,Engineering & Technical,0
10273,Mr. Andrew Lyons,2022-06-01,1-60,Robert Morrison,90,260,Active,,,Permanent - Salary,Engineering & Technical,0
10274,Jeanette Whitaker,2022-07-01,1-80,Jessica Chen,85,235,Active,,,Permanent - Salary,Engineering & Technical,0
10275,Anne Dawson,2022-07-01,1-65,Pedro Holt DDS,90,290,Active,,,Permanent - Salary,Engineering & Technical,0
10276,Michael Stephens,2022-07-01,1-70,Jeffrey Moore,85,235,Active,,,Permanent - Salary,Engineering & Technical,0
10277,Larry Dawson,2022-07-01,1-15,Sydney Williams,85,275,Active,,,Permanent - Salary,Engineering & Technical,0
10278,Daniel Lopez,2022-07-01,1-60,Colleen Thomas,90,255,Active,,,Permanent - Salary,Engineering & Technical,0
10279,Christina Terry,2022-08-01,1-80,Jessica Chen,85,270,Active,,,Permanent - Salary,Engineering & Technical,0
10280,Yolanda Tate,2022-08-01,1-70,Mark Rivera,85,230,Active,,,Permanent - Salary,Engineering & Technical,0
10281,Alexandra Evans,2022-08-01,1-60,Laura Mendez,90,285,Active,,,Permanent - Salary,Engineering & Technical,0
10282,Billy Gordon III,2022-08-01,1-70,Donna Brown,85,270,Active,,,Permanent - Salary,Project Management & Consulting,0
10283,Christina Montoya,2022-09-01,1-60,Stephen Rivera,90,265,Active,,,Permanent - Salary,Engineering & Technical,0
10284,Samuel Brown,2023-08-01,1-65,Charles Barber,90,265,Active,,,Permanent - Salary,Engineering & Technical,0
10285,Linda Roberts,2022-09-01,1-60,Robert Morrison,90,245,Active,,,Permanent - Salary,Engineering & Technical,0
10286,Daryl Hernandez,2022-09-01,1-60,Sheila Huynh,80,255,Active,,,Permanent - Salary,Planning,0
10287,Benjamin Mills,2022-10-01,1-00,Michael Luna,10,320,Active,,,Permanent - Salary,Communications IT & Design,0
10288,Jessica Simmons,2022-10-01,1-70,Frank Adams,85,185,Active,,,Permanent - Salary,Engineering & Technical,0
10289,Jacob Stein,2022-10-01,1-60,Yvonne Mathis,5,210,Active,,,Permanent - Salary,Administration Finance & HR,0
10290,Darlene Santos,2022-10-01,1-00,Jeffrey Wilkins,0,215,Active,,,Permanent - Salary,Administration Finance & HR,0
10291,Aaron Jones,2022-10-01,1-65,Tammy Simpson,0,180,Active,,,Permanent - Salary,Communications IT & Design,0
10292,Sarah Coleman,2022-10-01,1-65,Ryan Fitzpatrick,90,245,Active,,,Permanent - Salary,Engineering & Technical,0
10293,Patrick Carlson,2022-11-01,1-00,Andrea Sanchez,0,230,Active,,,Permanent - Salary,Administration Finance & HR,0
10294,Nicholas Zamora,2023-01-01,1-70,Kimberly Lamb,85,270,Active,,,Permanent - Salary,Planning,0
10295,Mary Clark,2023-01-01,1-80,Toni Anderson,85,305,Active,,,Permanent - Salary,Engineering & Technical,0
10296,Brandon Jones,2023-01-01,1-70,Ryan Lane,85,270,Active,,,Permanent - Salary,Engineering & Technical,0
10297,Nicholas Robinson,2023-01-01,1-65,Dennis Francis,0,280,Active,,,Permanent - Salary,Project Management & Consulting,0
10298,Nicole Davila,2023-02-01,1-80,Greg Spears,85,220,Active,,,Permanent - Salary,Engineering & Technical,0
10299,Gina Smith,2023-03-01,1-70,Maurice Montgomery MD,85,275,Active,,,Permanent - Salary,Planning,0
10300,Laura Martin,2023-03-01,1-80,Tina Fernandez,75,245,Active,,,Permanent - Salary,Engineering & Technical,0
10301,Mary Lee,2023-03-01,1-80,Christina Cordova,5,295,Active,,,Permanent - Salary,Project Management & Consulting,0
10302,Brian Larson,2023-04-01,1-60,Cody Johnston,80,260,Active,,,Permanent - Salary,Planning,0
10303,Tiffany Moore,2023-04-01,1-80,Christine Day,0,305,Active,,,Permanent - Salary,Communications IT & Design,0
10304,John Ellis,2023-04-01,1-70,Maurice Montgomery MD,85,255,Active,,,Permanent - Salary,Planning,0
10305,Joseph Munoz,2023-04-01,1-70,David Hebert,85,195,Active,,,Permanent - Salary,Engineering & Technical,0
10306,Billy Roberson,2023-05-01,1-00,Timothy Herrera,0,235,Active,,,Permanent - Salary,Administration Finance & HR,0
10307,Scott Wise,2023-05-01,1-60,Miss Becky Hernandez,90,215,Active,,,Temporary - Other Hourly,Engineering & Technical,0
10308,Tammie Hernandez,2023-05-01,1-80,Christina Cordova,70,255,Active,,,Permanent - Salary,Planning,0
10309,Joel Hill MD,2023-05-01,1-00,David Jordan,0,210,Active,,,Temporary - Other Hourly,Communications IT & Design,0
10310,Timothy Willis,2023-05-01,1-00,Jeffrey Wilkins,0,245,Active,,,Permanent - Salary,Administration Finance & HR,0
10311,Hannah Fowler,2023-05-01,1-65,Leslie Schroeder,90,230,Active,,,Permanent - Salary,Engineering & Technical,0
10312,Tracey Hall,2023-05-01,1-60,George Salazar,5,230,Active,,,Permanent - Salary,Administration Finance & HR,0
10313,Robert Taylor,2023-05-01,1-00,Andrea Sanchez,0,215,Active,,,Permanent - Salary,Administration Finance & HR,0
10314,Brittany Glass,2023-05-01,1-60,John Ortega,35,225,Active,,,Permanent - Salary,Project Management & Consulting,0
10315,Andrew Moore,2023-05-01,1-60,Devin Cervantes,90,275,Active,,,Permanent - Salary,Engineering & Technical,0
10316,Theresa Montgomery,2023-06-01,1-70,Stephanie Herrera,85,240,Active,,,Permanent - Salary,Engineering & Technical,0
10317,Janice Phillips,2023-06-01,1-00,Andrea Sanchez,0,205,Active,,,Permanent - Salary,Administration Finance & HR,0
10318,Cameron Jones,2023-06-01,1-00,Andrea Sanchez,0,210,Active,,,Permanent - Salary,Administration Finance & HR,0
10319,Bruce Chavez,2023-07-01,1-65,Monica Alexander,80,415,Active,,,Permanent - Salary,Engineering & Technical,0
10320,Timothy Williams,2023-07-01,1-70,Jason Jackson,5,200,Active,,,Permanent - Salary,Administration Finance & HR,0
10321,Joshua Roberson,2023-09-01,1-80,Richard Hogan,5,205,Active,,,Permanent - Salary,Administration Finance & HR,0
10322,Jocelyn Case,2016-10-01,1-10,Deborah Williams,75,290,Active,,,Permanent - Salary,Engineering & Technical,0
10323,Deborah Gonzalez,2022-09-01,1-10,Jeremy Neal,100,230,Active,,,Temporary - Other Hourly,Field Surveying & Geomatics,0
10324,Kevin Johnson,2022-08-01,1-10,Daniel Moss,85,265,Active,,,Permanent - Salary,Engineering & Technical,0
10325,Sheryl Delgado,2020-01-01,1-40,Alexandra Bauer,90,270,Terminated,2024-04-01,Voluntary,Permanent - Salary,Engineering & Technical,0
10326,Steven West MD,2024-02-01,1-55,Katrina Walsh,40,215,Terminated,2024-04-01,Dismissal,Permanent - Salary,Project Management & Consulting,0
10327,Lori Harding,2020-09-01,1-30,Kimberly Abbott,75,435,Inactive,,,Permanent - Salary,Engineering & Technical,0
10328,Mr. William Perez,2024-07-01,1-40,Kevin Nelson,90,260,Active,,Voluntary,Permanent - Salary,Engineering & Technical,0
10329,Cathy Mora,1994-01-01,1-10,Richard Price,60,665,Active,,,Permanent - Salary,Engineering & Technical,1
10330,Kathleen Garcia,2008-08-01,1-20,Patricia Garcia,70,510,Active,,,Permanent - Salary,Engineering & Technical,1
10331,Jonathan Hill,2009-01-01,1-40,Timothy Anderson,65,440,Active,,,Permanent - Salary,Engineering & Technical,1
10332,Elaine Kelly,2009-05-01,1-40,Courtney Morrow,60,430,Active,,,Permanent - Salary,Environmental Health & Safety,1
10333,Alexandra Bauer,2010-05-01,1-40,Dawn Burns,70,365,Active,,,Permanent - Salary,Engineering & Technical,1
10334,Deborah Le,2010-10-01,1-40,Courtney Morrow,65,485,Active,,,Permanent - Salary,Engineering & Technical,1
10335,Angela Wilson,2011-05-01,1-20,Teresa Mayer,55,490,Active,,,Permanent - Salary,Engineering & Technical,1
10336,Kathryn Cook,2012-04-01,1-40,Frederick Brewer,50,520,Active,,,Permanent - Salary,Engineering & Technical,1
10337,Tara Salinas,2014-05-01,1-40,Steven Rojas,65,320,Active,,,Permanent - Salary,Landscape Architecture,1
10338,Lucas Scott,2014-01-01,3-40,John Edwards,50,500,Active,,,Permanent - Salary,Field Surveying & Geomatics,1
10339,Brandon Hampton,2015-05-01,1-40,Timothy Anderson,70,470,Active,,,Permanent - Salary,Engineering & Technical,1
10340,Veronica Murphy,2015-07-01,1-40,James Cooper,65,480,Active,,,Permanent - Salary,Engineering & Technical,1
10341,Robert Morrison,2015-08-01,1-65,Cathy Mora,60,485,Active,,,Permanent - Salary,Engineering & Technical,1
10342,Fernando Hernandez,2019-02-01,1-00,Kylie Palmer,5,460,Active,,,Permanent - Salary,Communications IT & Design,1
10343,Alan Martinez,1994-05-01,1-60,Kylie Palmer,70,545,Active,,,Permanent - Salary,Engineering & Technical,0
10344,Christian Johnson,2023-10-01,1-10,Katherine Brown,0,175,Active,2023-12-01,Dismissal,Permanent - Salary,Communications IT & Design,0
10345,Jennifer Harris,2022-05-01,1-10,James Stewart,75,255,Active,,,Permanent - Salary,Engineering & Technical,0
10346,Lisa Thomas,2023-03-01,1-10,Tammie Jones,75,200,Active,,,Permanent - Salary,Project Management & Consulting,0
10347,Chelsea Simon,2024-01-01,1-10,Jennifer Harris,70,195,Active,,,Temporary - Other Hourly,Engineering & Technical,0
10348,Nicholas Anderson,2020-11-01,1-40,Barbara Carter,80,375,Inactive,,,Permanent - Salary,Project Management & Consulting,0
10349,Brenda Clark,2023-05-01,1-70,Mary Henderson,50,110,Terminated,2024-07-01,Voluntary,Temporary - Other Hourly,Engineering & Technical,0
10350,Dawn Kirk,2024-05-01,1-10,Richard Stewart,70,200,Terminated,2024-07-01,Voluntary,Temporary - Other Hourly,Engineering & Technical,0
10351,Jeremy Miller,2018-04-01,1-62,Kayla Williams,75,280,Inactive,2023-11-01,Voluntary,Permanent - Salary,Planning,0
10352,Krista Mcintyre,2001-06-01,1-40,Steven Rojas,0,550,Terminated,2024-06-01,Voluntary,Temporary - Other Hourly,Planning,0
10353,Logan Miles,2022-11-01,1-40,Danielle Martinez,70,310,Terminated,2024-06-01,Voluntary,Temporary - Other Hourly,Engineering & Technical,0
10354,Olivia Adkins,2024-05-01,1-70,Mrs. Sara Li,0,145,Terminated,2024-06-01,Voluntary,Temporary - Other Hourly,Administration Finance & HR,0
10355,Jerome Carney,2003-01-01,1-10,Cathy Mora,75,430,Active,,,Permanent - Salary,Engineering & Technical,1
10356,Randall Smith,2003-07-01,1-10,Kimberly Barrett,70,480,Active,,,Permanent - Salary,Engineering & Technical,1
10357,Lisa Gardner,2004-08-01,1-10,Bailey Carr,65,585,Active,,,Permanent - Salary,Engineering & Technical,1
10358,Mrs. Mary Brown,2005-08-01,1-60,Bailey Carr,70,550,Active,,,Permanent - Salary,Planning,1
10359,Brittney Banks,2006-05-01,1-61,Kylie Palmer,35,730,Active,,,Permanent - Salary,Engineering & Technical,1
10360,Randy Gutierrez,2007-07-01,1-61,Mark Schwartz,60,525,Active,,,Permanent - Salary,Engineering & Technical,1
10361,Shannon Watson,2008-01-01,1-62,Lisa Harris,70,445,Active,,,Permanent - Salary,Engineering & Technical,1
10362,Cynthia Benton,2012-02-01,1-10,Michelle Weaver,60,420,Active,,,Permanent - Salary,Engineering & Technical,1
10363,Deborah Williams,2008-09-01,1-10,Marc Page,60,410,Active,,,Permanent - Salary,Engineering & Technical,1
10364,Austin Alexander DDS,2009-01-01,1-20,Unknown,75,355,Active,,,Permanent - Salary,Engineering & Technical,1
10365,Kayla Williams,2009-09-01,1-62,Ian Jackson,70,585,Active,,,Permanent - Salary,Planning,1
10366,Teresa Mayer,2010-08-01,1-20,Unknown,70,525,Active,,,Permanent - Salary,Engineering & Technical,1
10367,Robert Gamble,2023-09-01,1-61,Michael Crosby,85,200,Active,2023-12-01,Voluntary,Temporary - Other Hourly,Engineering & Technical,0
10368,Nancy Hunt,2024-05-01,1-40,Rhonda Miller,90,180,Active,,,Temporary - Other Hourly,Engineering & Technical,0
10369,Phyllis Moore,2022-05-01,1-70,Dr. Luis Butler,50,110,Active,,,Temporary - Other Hourly,Engineering & Technical,0
10370,Jacqueline Proctor,2024-04-01,1-60,Joseph Sanchez,80,245,Terminated,2024-05-01,Dismissal,Permanent - Salary,Project Management & Consulting,0
10371,Donald Ryan,2013-06-01,1-61,Ashley Bush DDS,60,630,Active,,,Permanent - Salary,Planning,1
10372,Craig Price,2012-01-01,1-40,Melissa Maldonado,70,480,Active,,,Permanent - Salary,Engineering & Technical,1
10373,Frederick Brewer,1993-05-01,1-40,Krista Mcintyre,65,700,Active,,,Permanent - Salary,Engineering & Technical,1
10374,Phillip Wallace,2001-06-01,1-00,Kylie Palmer,0,545,Active,,,Permanent - Salary,Planning,1
10375,Timothy Anderson,2003-06-01,1-40,Frederick Brewer,60,600,Active,,,Permanent - Salary,Engineering & Technical,1
10376,Dawn Burns,2003-06-01,1-40,Frederick Brewer,30,535,Active,,,Permanent - Salary,Engineering & Technical,1
10377,Melissa Maldonado,2004-01-01,1-40,Krista Mcintyre,70,585,Active,,,Permanent - Salary,Engineering & Technical,1
10378,Thomas Brown,2021-03-01,1-15,Sydney Williams,70,310,Inactive,,,Permanent - Salary,Project Management & Consulting,0
10379,Rhonda Young,2009-03-01,1-20,Dawn Burns,85,300,Active,2024-08-01,Voluntary,Permanent - Salary,Engineering & Technical,0
10380,Jennifer Miller,2024-08-01,1-65,Ryan Fitzpatrick,90,295,Active,,,Permanent - Salary,Engineering & Technical,0
10381,William Shah,2015-04-01,1-10,Deborah Williams,70,585,Active,,,Permanent - Salary,Planning,1
10382,Sydney Irwin DDS,2024-01-01,1-10,Veronica Romero,70,415,Active,,,Permanent - Salary,Planning,0
10383,Mr. John Willis,2024-05-01,1-35,Alyssa Marquez,80,170,Terminated,2024-09-01,Voluntary,Temporary - Other Hourly,Planning,0
10384,William Hamilton,2018-01-01,1-35,Steven Rojas,70,320,Inactive,,,Permanent - Salary,Planning,0
10385,Amanda Conley,2024-01-01,1-00,Amanda Flores,0,370,Active,,,Permanent - Salary,Administration Finance & HR,0
10386,Veronica Romero,2020-07-01,1-62,Kayla Williams,70,500,Active,,,Permanent - Salary,Project Management & Consulting,0
10387,Edward Goodwin,2024-07-01,1-65,Bruce Chavez,90,245,Active,,,Permanent - Salary,Engineering & Technical,0
10388,Misty Nguyen,2024-09-01,1-00,Traci Johnson,30,195,Active,,,Permanent - Salary,Communications IT & Design,0
10389,Barbara Carter,2018-01-01,1-20,Unknown,70,465,Active,,,Permanent - Salary,Project Management & Consulting,1
10390,Caitlin Acosta,1987-09-01,1-10,Michael Blackwell,50,400,Active,,,Permanent - Salary,Engineering & Technical,0
10391,Christopher Williams,2003-01-01,1-10,Kylie Palmer,65,455,Active,,,Permanent - Salary,Engineering & Technical,1
